id,year,revtotal,member,overallaccountscore,activitysum,revperstudent,diststudachievescore,diststudentgrowthscore,pctlep,pctwhite,pctswd,pctecondisad,insttype,largegroupby,groupbyvalue,groupcount,studentcount,schoolname,initenroll,instloc,instlevel
147,2017-18,191424269,15434,68.5,5471875.8100000005,12402.764610599974,63.5,61.3,0.094,0.689,0.159,0.358,Public,All Students,All Students,203,3,West High,First Fall,Out-of-State,2-Year
147,2017-18,191424269,15434,68.5,5471875.8100000005,12402.764610599974,63.5,61.3,0.094,0.689,0.159,0.358,Public,All Students,All Students,203,14,West High,First Fall,Out-of-State,4-Year
147,2017-18,191424269,15434,68.5,5471875.8100000005,12402.764610599974,63.5,61.3,0.094,0.689,0.159,0.358,Public,All Students,All Students,203,1,West High,First Fall,Out-of-State,Multiple
147,2017-18,191424269,15434,68.5,5471875.8100000005,12402.764610599974,63.5,61.3,0.094,0.689,0.159,0.358,Public,All Students,All Students,203,6,West High,Later Enrollment,In-State,2-Year
147,2017-18,191424269,15434,68.5,5471875.8100000005,12402.764610599974,63.5,61.3,0.094,0.689,0.159,0.358,Public,All Students,All Students,203,2,West High,Later Enrollment,Out-of-State,2-Year
147,2017-18,191424269,15434,68.5,5471875.8100000005,12402.764610599974,63.5,61.3,0.094,0.689,0.159,0.358,Public,All Students,All Students,203,18,West High,Second Fall,In-State,2-Year
147,2017-18,191424269,15434,68.5,5471875.8100000005,12402.764610599974,63.5,61.3,0.094,0.689,0.159,0.358,Public,All Students,All Students,203,1,West High,Second Fall,In-State,4-Year
147,2017-18,191424269,15434,68.5,5471875.8100000005,12402.764610599974,63.5,61.3,0.094,0.689,0.159,0.358,Public,All Students,All Students,203,1,West High,Second Fall,In-State,Multiple
147,2017-18,191424269,15434,68.5,5471875.8100000005,12402.764610599974,63.5,61.3,0.094,0.689,0.159,0.358,Public,All Students,All Students,203,1,West High,Second Fall,Multiple,4-Year
147,2017-18,191424269,15434,68.5,5471875.8100000005,12402.764610599974,63.5,61.3,0.094,0.689,0.159,0.358,Public,All Students,All Students,203,1,West High,Second Fall,Multiple,Multiple
147,2017-18,191424269,15434,68.5,5471875.8100000005,12402.764610599974,63.5,61.3,0.094,0.689,0.159,0.358,Public,All Students,All Students,203,1,West High,Second Fall,Out-of-State,2-Year
147,2017-18,191424269,15434,68.5,5471875.8100000005,12402.764610599974,63.5,61.3,0.094,0.689,0.159,0.358,Public,All Students,All Students,203,3,West High,Second Fall,Out-of-State,4-Year
147,2017-18,191424269,15434,68.5,5471875.8100000005,12402.764610599974,63.5,61.3,0.094,0.689,0.159,0.358,Public,All Students,All Students,23,6,Wisconsin Connections Academy,First Fall,In-State,2-Year
147,2017-18,191424269,15434,68.5,5471875.8100000005,12402.764610599974,63.5,61.3,0.094,0.689,0.159,0.358,Public,All Students,All Students,23,4,Wisconsin Connections Academy,First Fall,In-State,4-Year
147,2017-18,191424269,15434,68.5,5471875.8100000005,12402.764610599974,63.5,61.3,0.094,0.689,0.159,0.358,Public,All Students,All Students,23,1,Wisconsin Connections Academy,First Fall,Multiple,Multiple
147,2017-18,191424269,15434,68.5,5471875.8100000005,12402.764610599974,63.5,61.3,0.094,0.689,0.159,0.358,Public,All Students,All Students,23,1,Wisconsin Connections Academy,First Fall,Out-of-State,2-Year
147,2017-18,191424269,15434,68.5,5471875.8100000005,12402.764610599974,63.5,61.3,0.094,0.689,0.159,0.358,Public,All Students,All Students,23,3,Wisconsin Connections Academy,Second Fall,In-State,2-Year
147,2017-18,191424269,15434,68.5,5471875.8100000005,12402.764610599974,63.5,61.3,0.094,0.689,0.159,0.358,Public,All Students,All Students,23,1,Wisconsin Connections Academy,Second Fall,In-State,Multiple
147,2017-18,191424269,15434,68.5,5471875.8100000005,12402.764610599974,63.5,61.3,0.094,0.689,0.159,0.358,Public,All Students,All Students,23,1,Wisconsin Connections Academy,Second Fall,Out-of-State,4-Year
154,2017-18,17335137.32,1325,71.7,808325,13083.122505660378,50.8,75.5,0.367,0.363,0.107,0.672,Public,All Students,All Students,60,13,Arcadia High,First Fall,In-State,2-Year
154,2017-18,17335137.32,1325,71.7,808325,13083.122505660378,50.8,75.5,0.367,0.363,0.107,0.672,Public,All Students,All Students,60,14,Arcadia High,First Fall,In-State,4-Year
154,2017-18,17335137.32,1325,71.7,808325,13083.122505660378,50.8,75.5,0.367,0.363,0.107,0.672,Public,All Students,All Students,60,1,Arcadia High,First Fall,Multiple,2-Year
154,2017-18,17335137.32,1325,71.7,808325,13083.122505660378,50.8,75.5,0.367,0.363,0.107,0.672,Public,All Students,All Students,60,1,Arcadia High,First Fall,Multiple,4-Year
154,2017-18,17335137.32,1325,71.7,808325,13083.122505660378,50.8,75.5,0.367,0.363,0.107,0.672,Public,All Students,All Students,60,1,Arcadia High,First Fall,Multiple,Multiple
154,2017-18,17335137.32,1325,71.7,808325,13083.122505660378,50.8,75.5,0.367,0.363,0.107,0.672,Public,All Students,All Students,60,2,Arcadia High,First Fall,Out-of-State,2-Year
154,2017-18,17335137.32,1325,71.7,808325,13083.122505660378,50.8,75.5,0.367,0.363,0.107,0.672,Public,All Students,All Students,60,7,Arcadia High,First Fall,Out-of-State,4-Year
154,2017-18,17335137.32,1325,71.7,808325,13083.122505660378,50.8,75.5,0.367,0.363,0.107,0.672,Public,All Students,All Students,60,2,Arcadia High,Later Enrollment,In-State,2-Year
154,2017-18,17335137.32,1325,71.7,808325,13083.122505660378,50.8,75.5,0.367,0.363,0.107,0.672,Public,All Students,All Students,60,3,Arcadia High,Second Fall,In-State,2-Year
154,2017-18,17335137.32,1325,71.7,808325,13083.122505660378,50.8,75.5,0.367,0.363,0.107,0.672,Public,All Students,All Students,60,3,Arcadia High,Second Fall,In-State,4-Year
154,2017-18,17335137.32,1325,71.7,808325,13083.122505660378,50.8,75.5,0.367,0.363,0.107,0.672,Public,All Students,All Students,60,1,Arcadia High,Second Fall,Out-of-State,2-Year
161,2017-18,4784951.62,303,69.3,220628,15791.919537953796,59.6,74.6,0,0.95,0.132,0.311,Public,All Students,All Students,22,6,Argyle High,First Fall,In-State,2-Year
161,2017-18,4784951.62,303,69.3,220628,15791.919537953796,59.6,74.6,0,0.95,0.132,0.311,Public,All Students,All Students,22,8,Argyle High,First Fall,In-State,4-Year
161,2017-18,4784951.62,303,69.3,220628,15791.919537953796,59.6,74.6,0,0.95,0.132,0.311,Public,All Students,All Students,22,5,Argyle High,First Fall,In-State,Multiple
161,2017-18,4784951.62,303,69.3,220628,15791.919537953796,59.6,74.6,0,0.95,0.132,0.311,Public,All Students,All Students,22,2,Argyle High,First Fall,Out-of-State,4-Year
161,2017-18,4784951.62,303,69.3,220628,15791.919537953796,59.6,74.6,0,0.95,0.132,0.311,Public,All Students,All Students,22,1,Argyle High,Second Fall,In-State,2-Year
2450,2017-18,29843904.38,2126,82.8,6878137,14037.584374412041,86.5,,0.002,0.92,0.079,0.057,Public,All Students,All Students,482,36,Arrowhead High,First Fall,In-State,2-Year
2450,2017-18,29843904.38,2126,82.8,6878137,14037.584374412041,86.5,,0.002,0.92,0.079,0.057,Public,All Students,All Students,482,178,Arrowhead High,First Fall,In-State,4-Year
2450,2017-18,29843904.38,2126,82.8,6878137,14037.584374412041,86.5,,0.002,0.92,0.079,0.057,Public,All Students,All Students,482,18,Arrowhead High,First Fall,In-State,Multiple
2450,2017-18,29843904.38,2126,82.8,6878137,14037.584374412041,86.5,,0.002,0.92,0.079,0.057,Public,All Students,All Students,482,22,Arrowhead High,First Fall,Multiple,4-Year
2450,2017-18,29843904.38,2126,82.8,6878137,14037.584374412041,86.5,,0.002,0.92,0.079,0.057,Public,All Students,All Students,482,21,Arrowhead High,First Fall,Multiple,Multiple
2450,2017-18,29843904.38,2126,82.8,6878137,14037.584374412041,86.5,,0.002,0.92,0.079,0.057,Public,All Students,All Students,482,67,Arrowhead High,First Fall,Out-of-State,4-Year
2450,2017-18,29843904.38,2126,82.8,6878137,14037.584374412041,86.5,,0.002,0.92,0.079,0.057,Public,All Students,All Students,482,9,Arrowhead High,First Fall,Out-of-State,Multiple
2450,2017-18,29843904.38,2126,82.8,6878137,14037.584374412041,86.5,,0.002,0.92,0.079,0.057,Public,All Students,All Students,482,2,Arrowhead High,Later Enrollment,In-State,2-Year
2450,2017-18,29843904.38,2126,82.8,6878137,14037.584374412041,86.5,,0.002,0.92,0.079,0.057,Public,All Students,All Students,482,1,Arrowhead High,Later Enrollment,In-State,4-Year
2450,2017-18,29843904.38,2126,82.8,6878137,14037.584374412041,86.5,,0.002,0.92,0.079,0.057,Public,All Students,All Students,482,1,Arrowhead High,Later Enrollment,Out-of-State,4-Year
2450,2017-18,29843904.38,2126,82.8,6878137,14037.584374412041,86.5,,0.002,0.92,0.079,0.057,Public,All Students,All Students,482,13,Arrowhead High,Second Fall,In-State,2-Year
2450,2017-18,29843904.38,2126,82.8,6878137,14037.584374412041,86.5,,0.002,0.92,0.079,0.057,Public,All Students,All Students,482,3,Arrowhead High,Second Fall,In-State,4-Year
2450,2017-18,29843904.38,2126,82.8,6878137,14037.584374412041,86.5,,0.002,0.92,0.079,0.057,Public,All Students,All Students,482,2,Arrowhead High,Second Fall,Multiple,4-Year
2450,2017-18,29843904.38,2126,82.8,6878137,14037.584374412041,86.5,,0.002,0.92,0.079,0.057,Public,All Students,All Students,482,2,Arrowhead High,Second Fall,Multiple,Multiple
2450,2017-18,29843904.38,2126,82.8,6878137,14037.584374412041,86.5,,0.002,0.92,0.079,0.057,Public,All Students,All Students,482,1,Arrowhead High,Second Fall,Out-of-State,4-Year
170,2017-18,30412797.31,2162,63.2,1006836,14066.973778908417,54.6,54.6,0,0.712,0.152,0.597,Public,All Students,All Students,114,29,Ashland High,First Fall,In-State,2-Year
170,2017-18,30412797.31,2162,63.2,1006836,14066.973778908417,54.6,54.6,0,0.712,0.152,0.597,Public,All Students,All Students,114,29,Ashland High,First Fall,In-State,4-Year
170,2017-18,30412797.31,2162,63.2,1006836,14066.973778908417,54.6,54.6,0,0.712,0.152,0.597,Public,All Students,All Students,114,6,Ashland High,First Fall,In-State,Multiple
170,2017-18,30412797.31,2162,63.2,1006836,14066.973778908417,54.6,54.6,0,0.712,0.152,0.597,Public,All Students,All Students,114,2,Ashland High,First Fall,Multiple,2-Year
170,2017-18,30412797.31,2162,63.2,1006836,14066.973778908417,54.6,54.6,0,0.712,0.152,0.597,Public,All Students,All Students,114,2,Ashland High,First Fall,Multiple,Multiple
170,2017-18,30412797.31,2162,63.2,1006836,14066.973778908417,54.6,54.6,0,0.712,0.152,0.597,Public,All Students,All Students,114,2,Ashland High,First Fall,Out-of-State,2-Year
170,2017-18,30412797.31,2162,63.2,1006836,14066.973778908417,54.6,54.6,0,0.712,0.152,0.597,Public,All Students,All Students,114,5,Ashland High,First Fall,Out-of-State,4-Year
170,2017-18,30412797.31,2162,63.2,1006836,14066.973778908417,54.6,54.6,0,0.712,0.152,0.597,Public,All Students,All Students,114,7,Ashland High,Later Enrollment,In-State,2-Year
170,2017-18,30412797.31,2162,63.2,1006836,14066.973778908417,54.6,54.6,0,0.712,0.152,0.597,Public,All Students,All Students,114,9,Ashland High,Second Fall,In-State,2-Year
170,2017-18,30412797.31,2162,63.2,1006836,14066.973778908417,54.6,54.6,0,0.712,0.152,0.597,Public,All Students,All Students,114,1,Ashland High,Second Fall,In-State,4-Year
170,2017-18,30412797.31,2162,63.2,1006836,14066.973778908417,54.6,54.6,0,0.712,0.152,0.597,Public,All Students,All Students,114,1,Ashland High,Second Fall,Multiple,Multiple
170,2017-18,30412797.31,2162,63.2,1006836,14066.973778908417,54.6,54.6,0,0.712,0.152,0.597,Public,All Students,All Students,114,2,Ashland High,Second Fall,Out-of-State,4-Year
182,2017-18,30302828.15,2285,72.1,690964,13261.63157549234,68,69.8,0.023,0.768,0.119,0.318,Public,All Students,All Students,188,33,Ashwaubenon High,First Fall,In-State,2-Year
182,2017-18,30302828.15,2285,72.1,690964,13261.63157549234,68,69.8,0.023,0.768,0.119,0.318,Public,All Students,All Students,188,63,Ashwaubenon High,First Fall,In-State,4-Year
182,2017-18,30302828.15,2285,72.1,690964,13261.63157549234,68,69.8,0.023,0.768,0.119,0.318,Public,All Students,All Students,188,15,Ashwaubenon High,First Fall,In-State,Multiple
182,2017-18,30302828.15,2285,72.1,690964,13261.63157549234,68,69.8,0.023,0.768,0.119,0.318,Public,All Students,All Students,188,3,Ashwaubenon High,First Fall,Multiple,4-Year
182,2017-18,30302828.15,2285,72.1,690964,13261.63157549234,68,69.8,0.023,0.768,0.119,0.318,Public,All Students,All Students,188,4,Ashwaubenon High,First Fall,Multiple,Multiple
182,2017-18,30302828.15,2285,72.1,690964,13261.63157549234,68,69.8,0.023,0.768,0.119,0.318,Public,All Students,All Students,188,1,Ashwaubenon High,First Fall,Out-of-State,2-Year
182,2017-18,30302828.15,2285,72.1,690964,13261.63157549234,68,69.8,0.023,0.768,0.119,0.318,Public,All Students,All Students,188,13,Ashwaubenon High,First Fall,Out-of-State,4-Year
182,2017-18,30302828.15,2285,72.1,690964,13261.63157549234,68,69.8,0.023,0.768,0.119,0.318,Public,All Students,All Students,188,1,Ashwaubenon High,First Fall,Out-of-State,Multiple
182,2017-18,30302828.15,2285,72.1,690964,13261.63157549234,68,69.8,0.023,0.768,0.119,0.318,Public,All Students,All Students,188,8,Ashwaubenon High,Later Enrollment,In-State,2-Year
182,2017-18,30302828.15,2285,72.1,690964,13261.63157549234,68,69.8,0.023,0.768,0.119,0.318,Public,All Students,All Students,188,3,Ashwaubenon High,Later Enrollment,In-State,4-Year
182,2017-18,30302828.15,2285,72.1,690964,13261.63157549234,68,69.8,0.023,0.768,0.119,0.318,Public,All Students,All Students,188,10,Ashwaubenon High,Second Fall,In-State,2-Year
182,2017-18,30302828.15,2285,72.1,690964,13261.63157549234,68,69.8,0.023,0.768,0.119,0.318,Public,All Students,All Students,188,1,Ashwaubenon High,Second Fall,In-State,Multiple
182,2017-18,30302828.15,2285,72.1,690964,13261.63157549234,68,69.8,0.023,0.768,0.119,0.318,Public,All Students,All Students,188,2,Ashwaubenon High,Second Fall,Out-of-State,4-Year
196,2017-18,6296498.39,445,68.2,821755,14149.434584269662,55.5,71.7,0.026,0.909,0.132,0.3,Public,All Students,All Students,36,13,Athens High,First Fall,In-State,2-Year
196,2017-18,6296498.39,445,68.2,821755,14149.434584269662,55.5,71.7,0.026,0.909,0.132,0.3,Public,All Students,All Students,36,7,Athens High,First Fall,In-State,4-Year
196,2017-18,6296498.39,445,68.2,821755,14149.434584269662,55.5,71.7,0.026,0.909,0.132,0.3,Public,All Students,All Students,36,8,Athens High,First Fall,In-State,Multiple
196,2017-18,6296498.39,445,68.2,821755,14149.434584269662,55.5,71.7,0.026,0.909,0.132,0.3,Public,All Students,All Students,36,1,Athens High,First Fall,Multiple,Multiple
196,2017-18,6296498.39,445,68.2,821755,14149.434584269662,55.5,71.7,0.026,0.909,0.132,0.3,Public,All Students,All Students,36,1,Athens High,First Fall,Out-of-State,4-Year
196,2017-18,6296498.39,445,68.2,821755,14149.434584269662,55.5,71.7,0.026,0.909,0.132,0.3,Public,All Students,All Students,36,2,Athens High,Second Fall,In-State,2-Year
203,2017-18,10938937.79,808,72.6,744628.63,13538.289344059405,66.4,66,0.009,0.947,0.089,0.227,Public,All Students,All Students,44,12,Auburndale High,First Fall,In-State,2-Year
203,2017-18,10938937.79,808,72.6,744628.63,13538.289344059405,66.4,66,0.009,0.947,0.089,0.227,Public,All Students,All Students,44,14,Auburndale High,First Fall,In-State,4-Year
203,2017-18,10938937.79,808,72.6,744628.63,13538.289344059405,66.4,66,0.009,0.947,0.089,0.227,Public,All Students,All Students,44,9,Auburndale High,First Fall,In-State,Multiple
203,2017-18,10938937.79,808,72.6,744628.63,13538.289344059405,66.4,66,0.009,0.947,0.089,0.227,Public,All Students,All Students,44,1,Auburndale High,First Fall,Multiple,4-Year
203,2017-18,10938937.79,808,72.6,744628.63,13538.289344059405,66.4,66,0.009,0.947,0.089,0.227,Public,All Students,All Students,44,1,Auburndale High,First Fall,Multiple,Multiple
203,2017-18,10938937.79,808,72.6,744628.63,13538.289344059405,66.4,66,0.009,0.947,0.089,0.227,Public,All Students,All Students,44,1,Auburndale High,First Fall,Out-of-State,4-Year
203,2017-18,10938937.79,808,72.6,744628.63,13538.289344059405,66.4,66,0.009,0.947,0.089,0.227,Public,All Students,All Students,44,1,Auburndale High,Later Enrollment,In-State,2-Year
203,2017-18,10938937.79,808,72.6,744628.63,13538.289344059405,66.4,66,0.009,0.947,0.089,0.227,Public,All Students,All Students,44,2,Auburndale High,Second Fall,In-State,2-Year
217,2017-18,9642447.4,587,64.1,510143,16426.656558773426,60.5,48,0.002,0.923,0.156,0.407,Public,All Students,All Students,17,6,Augusta High,First Fall,In-State,2-Year
217,2017-18,9642447.4,587,64.1,510143,16426.656558773426,60.5,48,0.002,0.923,0.156,0.407,Public,All Students,All Students,17,4,Augusta High,First Fall,In-State,4-Year
217,2017-18,9642447.4,587,64.1,510143,16426.656558773426,60.5,48,0.002,0.923,0.156,0.407,Public,All Students,All Students,17,1,Augusta High,First Fall,In-State,Multiple
217,2017-18,9642447.4,587,64.1,510143,16426.656558773426,60.5,48,0.002,0.923,0.156,0.407,Public,All Students,All Students,17,1,Augusta High,First Fall,Multiple,Multiple
217,2017-18,9642447.4,587,64.1,510143,16426.656558773426,60.5,48,0.002,0.923,0.156,0.407,Public,All Students,All Students,17,1,Augusta High,First Fall,Out-of-State,4-Year
217,2017-18,9642447.4,587,64.1,510143,16426.656558773426,60.5,48,0.002,0.923,0.156,0.407,Public,All Students,All Students,17,1,Augusta High,Later Enrollment,In-State,2-Year
217,2017-18,9642447.4,587,64.1,510143,16426.656558773426,60.5,48,0.002,0.923,0.156,0.407,Public,All Students,All Students,17,3,Augusta High,Second Fall,In-State,2-Year
217,2017-18,9642447.4,587,64.1,510143,16426.656558773426,60.5,48,0.002,0.923,0.156,0.407,Public,All Students,All Students,7,2,Wildlands Charter School,First Fall,In-State,2-Year
217,2017-18,9642447.4,587,64.1,510143,16426.656558773426,60.5,48,0.002,0.923,0.156,0.407,Public,All Students,All Students,7,1,Wildlands Charter School,First Fall,In-State,4-Year
217,2017-18,9642447.4,587,64.1,510143,16426.656558773426,60.5,48,0.002,0.923,0.156,0.407,Public,All Students,All Students,7,1,Wildlands Charter School,First Fall,In-State,Multiple
217,2017-18,9642447.4,587,64.1,510143,16426.656558773426,60.5,48,0.002,0.923,0.156,0.407,Public,All Students,All Students,7,1,Wildlands Charter School,First Fall,Out-of-State,4-Year
217,2017-18,9642447.4,587,64.1,510143,16426.656558773426,60.5,48,0.002,0.923,0.156,0.407,Public,All Students,All Students,7,1,Wildlands Charter School,Later Enrollment,In-State,2-Year
231,2017-18,21499866.87,1681,78.5,1034171,12789.926751933373,75,69.8,0.017,0.906,0.15,0.188,Public,All Students,All Students,79,11,Baldwin-Woodville High,First Fall,In-State,2-Year
